Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-09-11,1305,1312.199951,1295.75,1299.175049,1095.950806,1075622,0,0
2014-09-12,1305,1312.175049,1296.599976,1303.800049,1099.852417,1196210,0,0
2014-09-15,1307,1309.300049,1277,1279.150024,1079.057861,1151544,0,0
2014-09-16,1283,1287.5,1272,1275.425049,1075.91626,1535608,0,0
2014-09-17,1280.5,1302.375,1280.5,1295.599976,1092.935059,1657700,0,0
2014-09-18,1295.849976,1325.900024,1290.5,1321.150024,1114.488525,1483078,0,0
2014-09-19,1321.5,1370,1321,1357.099976,1144.81543,3587864,0,0
2014-09-22,1357,1367,1338.125,1360.900024,1148.020508,999584,0,0
2014-09-23,1362,1391.224976,1341.650024,1344.099976,1133.848022,2055990,0,0
2014-09-24,1346.5,1353.474976,1316.375,1321.5,1114.783691,2442132,0,0
2014-09-25,1330.474976,1362.5,1330,1354.300049,1142.452759,2473158,0,0
2014-09-26,1355,1362.449951,1335.050049,1342,1132.077026,1612712,0,0
2014-09-29,1347.699951,1387.724976,1337.650024,1383.974976,1167.485474,2089534,0,0
2014-09-30,1386.474976,1388.324951,1354.074951,1368.300049,1154.262939,2788954,0,0
2014-10-01,1376,1401,1368.5,1387.800049,1170.712402,2142022,0,0
2014-10-07,1369.800049,1419.849976,1362.800049,1365.675049,1152.048462,3457674,0,0
2014-10-08,1369,1369.974976,1324.625,1341.599976,1131.739502,1962442,0,0
2014-10-09,1354,1361.650024,1343.25,1353.025024,1141.377319,1685176,0,0
2014-10-10,1353,1363.724976,1334.25,1339.25,1129.757446,2344362,0,0
2014-10-13,1340,1362.400024,1335,1358.275024,1145.806274,2209532,0,0
2014-10-14,1365,1367.849976,1339.400024,1349.599976,1138.488281,2369406,0,0
2014-10-15,1349.599976,1349.599976,1349.599976,1349.599976,1138.488281,0,0,0
2014-10-16,1365,1379.300049,1332.125,1339.050049,1129.588501,3848014,0,0
2014-10-17,1237.5,1255.675049,1215,1220.574951,1029.645752,9892812,0,0
2014-10-20,1245,1246.800049,1208.974976,1211.650024,1022.116882,3399242,0,0
2014-10-21,1212.925049,1221.875,1207.5,1216.699951,1026.377075,1950732,0,0
2014-10-22,1242.5,1244.5,1222.550049,1225.925049,1034.159058,2067664,0,0
2014-10-27,1259.5,1259.849976,1222.474976,1228.574951,1036.394165,2797208,0,0
2014-10-28,1242.449951,1242.449951,1226.724976,1239.300049,1045.44165,2289958,0,0
2014-10-29,1237.5,1257,1236.5,1253.025024,1059.15625,2425016,2.5,0
2014-10-30,1260.900024,1287.449951,1254.5,1279.099976,1081.197144,4111292,0,0
2014-10-31,1280.5,1310,1280.5,1303.925049,1102.181274,3170070,0,0
2014-11-03,1324.5,1324.5,1290.25,1295.175049,1094.785034,2541632,0,0
2014-11-05,1319,1319,1295,1299.75,1098.651978,2310642,0,0
2014-11-07,1302.400024,1307.849976,1278.5,1286.425049,1087.388916,2126740,0,0
2014-11-10,1287.550049,1291,1275.5,1284.824951,1086.036255,1541964,0,0
2014-11-11,1289,1297,1277.699951,1290.349976,1090.707031,1249940,0,0
2014-11-12,1290,1305.5,1287.5,1295.875,1095.376709,1320582,0,0
2014-11-13,1297.5,1302.449951,1282.574951,1294.224976,1093.9823,1645540,0,0
2014-11-14,1292.599976,1305.574951,1287.5,1303.224976,1101.589355,1457174,0,0
2014-11-17,1297.550049,1312.5,1296.125,1309.150024,1106.597534,1570552,0,0
2014-11-18,1310,1313.324951,1289.875,1292.925049,1092.883301,1467026,0,0
2014-11-19,1299,1299,1278.724976,1286.875,1087.769287,1865746,0,0
2014-11-20,1294,1305.125,1280.275024,1302.724976,1101.166626,1795386,0,0
2014-11-21,1304,1320,1293.324951,1311.074951,1108.224976,2001594,0,0
2014-11-24,1311,1332.5,1311,1328.849976,1123.249756,1942766,0,0
2014-11-25,1330,1339.699951,1308,1318,1114.078369,2371684,0,0
2014-11-26,1315.025024,1328.175049,1307.5,1313.650024,1110.401611,1584800,0,0
2014-11-27,1313.650024,1334,1312.650024,1326.650024,1121.390381,1732418,0,0
2014-11-28,1329.175049,1345.949951,1317.675049,1321.5,1117.036865,1989768,0,0
2014-12-01,1325.25,1350,1322.625,1346.474976,1138.147827,1896354,0,0
2014-12-02,1346.5,1355.474976,1324.675049,1328.650024,1123.080811,1436572,0,0
2014-12-03,1335.949951,1336.699951,1309.25,1317.675049,1113.803589,3094670,0,0
2014-12-04,1332,1333.5,1314.949951,1318.974976,1114.902344,1285308,0,0
2014-12-05,1320.449951,1324.900024,1286.074951,1289.474976,1089.966431,2359676,0,0
2014-12-08,1297.5,1297.5,1250.824951,1256.400024,1062.009521,3232574,0,0
2014-12-09,1258,1279.5,1254.550049,1257.425049,1062.875488,2487940,0,0
2014-12-10,1257.5,1265.949951,1248.099976,1253.949951,1059.938477,2087970,0,0
2014-12-11,1250.300049,1261.449951,1243.5,1246.074951,1053.281494,1938822,0,0
2014-12-12,1250,1260,1211.324951,1225.349976,1035.763306,2380786,0,0
2014-12-15,1192.449951,1192.5,1176.125,1179.324951,996.8594971,3487788,0,0
2014-12-16,1175,1229.625,1172.5,1221.525024,1032.530151,3339140,0,0
2014-12-17,1226.699951,1235,1202.625,1222.050049,1032.973877,2287076,0,0
2014-12-18,1227.550049,1234.25,1217.400024,1230.349976,1039.989868,1481444,0,0
2014-12-19,1235.650024,1261.875,1234,1255.275024,1061.05835,1903130,0,0
2014-12-22,1263,1264.5,1237.199951,1256.699951,1062.263184,1643954,0,0
2014-12-23,1250,1268.324951,1247.300049,1258.349976,1063.657104,1266476,0,0
2014-12-24,1257.5,1260.425049,1232.824951,1239.949951,1048.10437,3288972,0,0
2014-12-26,1243,1255,1232.5,1252.5,1058.712524,626206,0,0
2014-12-29,1254,1268.474976,1253.5,1261.449951,1066.277832,778920,0,0
2014-12-30,1262.5,1271.224976,1258,1265.025024,1069.299805,701342,0,0
2014-12-31,1266.349976,1283.199951,1262.5,1279.125,1081.218628,1573792,0,0
2015-01-01,1283.5,1283.5,1270.5,1272.775024,1075.850708,366830,0,0
2015-01-02,1275.5,1295.474976,1275.300049,1289.724976,1090.178223,925740,0,0
2015-01-05,1290.5,1299.949951,1262.324951,1270.125,1073.610474,1754242,0,0
2015-01-06,1264.550049,1264.550049,1220,1223.300049,1034.030518,2423784,0,0
2015-01-07,1235,1239.574951,1203.724976,1208.849976,1021.815918,2636332,0,0
2015-01-08,1221.199951,1224.5,1210.275024,1221.900024,1032.847168,1565408,0,0
2015-01-09,1227.5,1259.949951,1225,1256.150024,1061.797974,3197642,0,0
2015-01-12,1258.5,1264,1240.125,1254.849976,1060.69873,1596006,0,0
2015-01-13,1260,1265.199951,1240.050049,1248.949951,1055.712158,1468432,0,0
2015-01-14,1258,1265.900024,1250.25,1260.974976,1065.876099,1787096,0,0
2015-01-15,1266.5,1290.875,1261.625,1269.550049,1073.124878,5009920,0,0
2015-01-16,1271.849976,1272.5,1242.150024,1266.074951,1070.187378,5293830,0,0
2015-01-19,1268,1275.5,1251.5,1255.5,1061.248535,1135074,0,0
2015-01-20,1260,1265,1241.625,1250.224976,1056.789673,2058566,0,0
2015-01-21,1261,1261,1244.125,1256.900024,1062.432007,2310480,0,0
2015-01-22,1258.25,1260.625,1247.75,1256.775024,1062.325928,2113214,0,0
2015-01-23,1257,1266.025024,1248.050049,1251.800049,1058.12085,3150380,0,0
2015-01-27,1256.175049,1257.5,1244.775024,1251.025024,1059.582031,2738736,2.5,0
2015-01-28,1251.5,1272.449951,1251.449951,1269.800049,1075.483887,3121980,0,0
2015-01-29,1269,1284.349976,1256.449951,1272.324951,1077.622559,3734392,0,0
2015-01-30,1280.349976,1287.5,1235,1241.025024,1051.112427,5817402,0,0
2015-02-02,1241,1260.724976,1231.025024,1257.099976,1064.727539,3181802,0,0
2015-02-03,1255.824951,1282.5,1253.550049,1279.125,1083.382324,2345054,0,0
2015-02-04,1284,1285.849976,1251.050049,1257.150024,1064.77002,2245418,0,0
2015-02-05,1260,1295.849976,1259.5,1276.199951,1080.904419,4530168,0,0
2015-02-06,1276.5,1297.400024,1275.425049,1287.875,1090.792847,2136416,0,0
2015-02-09,1280.75,1284.550049,1250,1256.449951,1064.177002,2076432,0,0
2015-02-10,1255,1263.125,1216.5,1220.574951,1033.791504,3799054,0,0
2015-02-11,1227.525024,1243.625,1223.625,1229.949951,1041.732178,2937522,0,0
2015-02-12,1239.900024,1239.900024,1223.5,1231.074951,1042.684814,3107980,0,0
2015-02-13,1235,1273.875,1230.125,1269.375,1075.124023,4158326,0,0
2015-02-16,1280,1297.5,1277.5,1292.400024,1094.625366,2364392,0,0
2015-02-18,1292.525024,1321.5,1282.625,1317.824951,1116.159302,2660014,0,0
2015-02-19,1318,1343.650024,1317.5,1340.525024,1135.385986,2618002,0,0
2015-02-20,1349.400024,1349.400024,1321.125,1337.775024,1133.056763,1801588,0,0
2015-02-23,1335.5,1361,1335.5,1348.324951,1141.99231,1614892,0,0
2015-02-24,1347,1365,1339.5,1352.375,1145.422485,2199922,0,0
2015-02-25,1355,1361,1333.925049,1336.099976,1131.638062,1767994,0,0
2015-02-26,1339.5,1346.375,1312.675049,1328.224976,1124.968384,1991994,0,0
2015-02-27,1329.724976,1337.875,1308.150024,1331.175049,1127.466797,2877376,0,0
2015-03-02,1339.849976,1354.474976,1326.275024,1334.699951,1130.452637,2176038,0,0
2015-03-03,1341,1395,1338.074951,1388,1175.596436,3424308,0,0
2015-03-04,1394,1406.050049,1357.824951,1373,1162.891479,3862994,0,0
2015-03-05,1375,1385.349976,1340.525024,1348.224976,1141.907715,2173514,0,0
2015-03-09,1320,1339.900024,1305,1323.400024,1120.88208,2883174,0,0
2015-03-10,1324.449951,1339.125,1297.625,1321.349976,1119.145752,3037052,0,0
2015-03-11,1321,1329.974976,1298.900024,1303.275024,1103.836304,2240200,0,0
2015-03-12,1311.949951,1312.449951,1295.050049,1309.525024,1109.129517,1827636,0,0
2015-03-13,1319,1319.974976,1287.5,1291.175049,1093.588135,1586838,0,0
2015-03-16,1292.599976,1305,1276,1281.150024,1085.097046,1556296,0,0
2015-03-17,1291.25,1303.349976,1278.875,1291.849976,1094.159546,1267318,0,0
2015-03-18,1295.474976,1299.724976,1275.849976,1279.675049,1083.847534,1255170,0,0
2015-03-19,1288,1302.925049,1284.050049,1298.125,1099.474365,2448964,0,0
2015-03-20,1298,1309,1289.425049,1305.474976,1105.699707,1963908,0,0
2015-03-23,1308,1315.5,1303,1308.574951,1108.324707,1566608,0,0
2015-03-24,1315,1318.5,1291.050049,1295.650024,1097.378174,2394878,0,0
2015-03-25,1295.699951,1307,1272.599976,1286.875,1089.946289,2224858,0,0
2015-03-26,1276.650024,1293.349976,1250.5,1256.550049,1064.261597,3091642,0,0
2015-03-27,1265.5,1285.949951,1252.050049,1257.400024,1064.981445,2751776,0,0
2015-03-30,1262.5,1284.949951,1260,1282.074951,1085.880493,1339006,0,0
2015-03-31,1284.724976,1284.724976,1260.5,1276.974976,1081.560547,2427028,0,0
2015-04-01,1279,1281.800049,1261.125,1271.324951,1076.775391,2075758,0,0
2015-04-06,1279,1281.449951,1250.050049,1273.650024,1078.744873,1568542,0,0
2015-04-07,1281.224976,1299.5,1272,1292.5,1094.709961,1886922,0,0
2015-04-08,1297,1328.25,1295.425049,1320.699951,1118.594849,1652134,0,0
2015-04-09,1329.5,1343.724976,1317.574951,1332.275024,1128.39856,2544450,0,0
2015-04-10,1324.25,1335.400024,1314,1326.875,1123.824707,1815544,0,0
2015-04-13,1332,1332.5,1314,1327.75,1124.56604,1308642,0,0
2015-04-15,1327.349976,1356.949951,1304.699951,1313.875,1112.814331,2913934,0,0
2015-04-16,1313.474976,1313.5,1285.675049,1291.400024,1093.779053,3217570,0,0
2015-04-17,1278.550049,1280,1235,1237.425049,1048.063354,9668742,0,0
2015-04-20,1240.025024,1241.949951,1212.425049,1214.400024,1028.561646,2890722,0,0
2015-04-21,1214.400024,1226,1200.5,1213.525024,1027.820557,2546032,0,0
2015-04-22,1215.75,1236.5,1203.775024,1222.550049,1035.464478,4186812,0,0
2015-04-23,1236,1239.900024,1215.849976,1228.625,1040.609863,4342990,0,0
2015-04-24,1227.650024,1257,1223.775024,1246.525024,1055.770996,3625158,0,0
2015-04-27,1249.75,1260,1243,1250.099976,1058.79834,2733052,0,0
2015-04-28,1255,1255,1227.550049,1247.5,1056.596313,3088298,0,0
2015-04-29,1242,1247.5,1225.525024,1243.650024,1053.335205,2019620,0,0
2015-04-30,1240,1245,1213.550049,1231.849976,1043.341553,3738054,0,0
2015-05-04,1245.5,1252.400024,1228.599976,1240.775024,1050.900513,1890630,0,0
2015-05-05,1250.5,1268.224976,1250,1258.925049,1066.273071,3255070,0,0
2015-05-06,1257.5,1257.5,1227.900024,1231.525024,1043.06604,3394406,0,0
2015-05-07,1232.449951,1276.875,1226.849976,1272.625,1077.876587,3205028,0,0
2015-05-08,1280,1294,1258.150024,1263.625,1070.253784,3003664,0,0
2015-05-11,1267.5,1281.525024,1262.5,1278,1082.428955,2573082,0,0
2015-05-12,1280,1282.5,1256.5,1261.449951,1068.411621,2467386,0,0
2015-05-13,1273.5,1273.5,1240.224976,1257.699951,1065.235596,1863774,0,0
2015-05-14,1260,1260,1242.5,1249.625,1058.396729,1309050,0,0
2015-05-15,1257.5,1266.199951,1250.5,1255.574951,1063.435791,1461454,0,0
2015-05-18,1257.050049,1262.625,1248.550049,1260.199951,1067.352905,4507752,0,0
2015-05-19,1259.699951,1265,1248.375,1256.349976,1064.092041,1957722,0,0
2015-05-20,1260,1284.949951,1258.449951,1278.525024,1082.873901,1897814,0,0
2015-05-21,1278.5,1290,1274.074951,1277.75,1082.217407,1579578,0,0
2015-05-22,1275,1314.375,1269.625,1308.949951,1108.642578,2691632,0,0
2015-05-25,1310,1318.449951,1292.849976,1300.5,1101.48584,982978,0,0
2015-05-26,1302.5,1311.625,1294.449951,1304.425049,1104.810547,1961740,0,0
2015-05-27,1304,1316.574951,1296,1307.625,1107.520752,1620690,0,0
2015-05-28,1301.949951,1311.5,1291.125,1304.75,1105.085571,2763608,0,0
2015-05-29,1308.5,1324.300049,1298.625,1305.150024,1105.424438,4423532,0,0
2015-06-01,1304.724976,1323.550049,1304.175049,1308.875,1108.57959,882264,0,0
2015-06-02,1308,1315,1295.25,1299.949951,1101.02002,3935820,0,0
2015-06-03,1302,1312.800049,1295.25,1305.449951,1105.678467,1804684,0,0
2015-06-04,1308.550049,1311.400024,1294.25,1302.824951,1103.454956,4131468,0,0
2015-06-05,1296,1304.5,1285,1287.925049,1100.97644,2308534,12,0
2015-06-08,1295,1295,1280.824951,1288.724976,1101.660156,1570320,0,0
2015-06-09,1292.5,1295,1275.5,1280.824951,1094.906982,2578914,0,0
2015-06-10,1283,1305,1281.900024,1300.375,1111.618896,2763350,0,0
2015-06-11,1302.75,1306.5,1278.375,1285.650024,1099.031006,1847336,0,0
2015-06-12,1285.949951,1294.474976,1238.400024,1252.900024,1071.035156,2571456,0,0
2015-06-15,1252.650024,1260.224976,1240.5,1252.400024,1070.607666,2525176,0,0
2015-06-16,1250,1259.650024,1247.224976,1256,1073.685547,1267396,0,0
2015-06-17,1260.5,1264.574951,1250.900024,1256.900024,1074.454346,1975720,0,0
2015-06-18,1257.5,1273.150024,1254,1265.025024,1081.400024,2165046,0,0
2015-06-19,1267.5,1277.5,1263.550049,1274.775024,1089.734619,1999610,0,0
2015-06-22,1273.5,1300,1273.5,1295.75,1107.665283,1102002,0,0
2015-06-23,1300,1304,1283.599976,1287.300049,1100.442017,898318,0,0
2015-06-24,1290,1293.949951,1279.425049,1285.150024,1098.604004,1170246,0,0
2015-06-25,1281,1286.5,1272.074951,1275,1089.927002,1930992,0,0
2015-06-26,1275.099976,1298.175049,1275.099976,1296.400024,1108.220947,1290102,0,0
2015-06-29,1286,1302,1271.699951,1296.449951,1108.263428,1372756,0,0
2015-06-30,1292.5,1294.375,1270,1275.474976,1090.33313,1549952,0,0
2015-07-01,1281.949951,1304,1278.375,1296.550049,1108.348999,1279708,0,0
2015-07-02,1300,1301.474976,1285.525024,1288.875,1101.788208,1445880,0,0
2015-07-03,1286.525024,1305,1285,1301.949951,1112.965332,963470,0,0
2015-07-06,1290.150024,1322.5,1290.150024,1316.650024,1125.531494,1182338,0,0
2015-07-07,1316.375,1323.449951,1301.5,1308.125,1118.243774,1642836,0,0
2015-07-08,1298.974976,1310.849976,1290.25,1297.550049,1109.203979,2667850,0,0
2015-07-09,1297.5,1299.125,1253.324951,1261.25,1078.173096,3934122,0,0
2015-07-10,1279.5,1279.5,1227.5,1237.175049,1057.592896,8263654,0,0
2015-07-13,1237.699951,1259.300049,1237.699951,1254.775024,1072.637939,2280308,0,0
2015-07-14,1255.5,1257.5,1245,1249.75,1068.342163,1703274,0,0
2015-07-15,1250.5,1274.974976,1250,1272.875,1088.110962,2003660,0,0
2015-07-16,1271.849976,1279.425049,1263.300049,1270.099976,1085.738281,1456608,0,0
2015-07-17,1273.400024,1285.050049,1271.650024,1282.199951,1096.081787,1070526,0,0
2015-07-20,1282,1291.949951,1275.949951,1289.574951,1104.755981,853786,2.75,0
2015-07-21,1288,1300.175049,1277.550049,1280.699951,1097.152832,1274500,0,0
2015-07-22,1280.5,1284.5,1260.525024,1264.025024,1082.867798,1320628,0,0
2015-07-23,1258.75,1268.925049,1241.5,1244.300049,1065.969849,1496780,0,0
2015-07-24,1248.75,1258.25,1246.050049,1252.574951,1073.058838,1574972,0,0
2015-07-27,1244,1252.5,1240.574951,1248.525024,1069.589233,2003738,0,0
2015-07-28,1249.75,1259.5,1246.074951,1251.025024,1071.730713,1891188,0,0
2015-07-29,1255.5,1257.525024,1241.75,1253.375,1073.744385,2413318,0,0
2015-07-30,1258.025024,1258.400024,1236.400024,1240.324951,1062.564453,2770574,0,0
2015-07-31,1244.949951,1259.5,1243.5,1255.375,1075.457275,1963776,0,0
2015-08-03,1251.699951,1262.5,1250.449951,1254.800049,1074.964966,1179324,0,0
2015-08-04,1255.199951,1261.5,1243,1254.449951,1074.665039,2342692,0,0
2015-08-05,1260,1275,1255.5,1273.574951,1091.04895,988994,0,0
2015-08-06,1282.5,1291.5,1275.050049,1286.650024,1102.250488,2211366,0,0
2015-08-07,1286.5,1286.5,1273.5,1276.025024,1093.148193,1188506,0,0
2015-08-10,1286,1294.5,1278.300049,1286.050049,1101.736206,1431182,0,0
2015-08-11,1289,1305,1271.050049,1302.099976,1115.48584,2200306,0,0
2015-08-12,1301.550049,1345.699951,1301,1335.849976,1144.39917,3479784,0,0
2015-08-13,1335,1342,1278,1317.800049,1128.936035,1406426,0,0
2015-08-14,1319,1359.675049,1318.550049,1351.599976,1157.891724,2293964,0,0
2015-08-17,1345.050049,1348.400024,1327.5,1342.375,1149.988525,773644,0,0
2015-08-18,1353.449951,1374.949951,1345,1370.449951,1174.040283,1916926,0,0
2015-08-19,1375,1376.425049,1360.949951,1366.800049,1170.913696,1690070,0,0
2015-08-20,1372.5,1372.5,1336,1343.425049,1150.888062,2349298,0,0
2015-08-21,1356,1364.949951,1327.550049,1338.074951,1146.305176,3536080,0,0
2015-08-24,1319.5,1322.5,1284.550049,1289.324951,1104.541504,4692344,0,0
2015-08-25,1293.949951,1311,1267.75,1283.574951,1099.615723,3925800,0,0
2015-08-26,1279.025024,1319.5,1255.974976,1288.375,1103.727661,3216158,0,0
2015-08-27,1307.449951,1307.449951,1272.900024,1287.324951,1102.828613,5264798,0,0
2015-08-28,1304.5,1304.5,1278.849976,1285.425049,1101.200684,2744152,0,0
2015-08-31,1295,1295,1265.525024,1282.025024,1098.28833,3692044,0,0
2015-09-01,1278,1305.599976,1265,1268.699951,1086.872681,2987602,0,0
2015-09-02,1279.849976,1310.224976,1274,1295.900024,1110.174561,3765950,0,0
2015-09-03,1298.050049,1307.5,1288.125,1302.800049,1116.085815,2265074,0,0
2015-09-04,1305.699951,1307.449951,1269.574951,1273.724976,1091.177368,2426396,0,0
2015-09-07,1276.5,1279.974976,1266.349976,1269.875,1087.879395,1759184,0,0
2015-09-08,1272.5,1282.050049,1261.75,1270.150024,1088.114868,1787746,0,0
2015-09-09,1281.474976,1287,1272,1274.875,1092.162842,2045076,0,0
2015-09-10,1271,1289.25,1263.5,1272.699951,1090.299561,2665818,0,0
2015-09-11,1273.25,1284.199951,1270.300049,1276,1093.126831,1592672,0,0
2015-09-14,1282.5,1282.5,1271.5,1275.824951,1092.976807,1589318,0,0
2015-09-15,1275.824951,1279.449951,1268,1268.625,1086.808472,1379900,0,0
2015-09-16,1277.5,1282.5,1270.525024,1275.175049,1092.419922,1756816,0,0
2015-09-18,1282.5,1293,1269.5,1275.625,1092.805176,2455294,0,0
2015-09-21,1275,1278.550049,1266.599976,1275.525024,1092.719727,1108840,0,0
2015-09-22,1278.75,1286.199951,1245,1263.400024,1082.33252,2081246,0,0
2015-09-23,1267.150024,1278.875,1256.300049,1266.324951,1084.838135,1228352,0,0
2015-09-24,1267.75,1295,1264.949951,1290.199951,1105.291138,2354254,0,0
2015-09-28,1297,1309.5,1289.75,1296.849976,1110.987915,2366812,0,0
2015-09-29,1291.675049,1317,1284.925049,1294.125,1108.653931,3325952,0,0
2015-09-30,1321.849976,1321.849976,1285.474976,1294.025024,1108.568604,3368336,0,0
2015-10-01,1299.5,1324.974976,1296.099976,1322.300049,1132.791138,2834408,0,0
2015-10-05,1326.349976,1385,1326.349976,1355.824951,1161.51123,4807306,0,0
2015-10-06,1362.5,1363,1342,1350,1156.521118,3979590,0,0
2015-10-07,1346.974976,1358.5,1323.474976,1326.974976,1136.796143,2065530,0,0
2015-10-08,1335,1339.175049,1310,1316.900024,1128.164673,2357550,0,0
2015-10-09,1325.25,1325.300049,1304,1314.824951,1126.387207,2249724,0,0
2015-10-12,1327.5,1330.175049,1293.5,1296.300049,1110.517334,2455912,0,0
2015-10-13,1301.400024,1306,1283.800049,1299.275024,1113.066162,6179712,0,0
2015-10-14,1274,1274,1240,1241.849976,1063.870728,8337128,0,0
2015-10-15,1245,1251.75,1232.5,1233.875,1057.038696,3215710,0,0
2015-10-16,1240.449951,1246,1235,1236,1058.859497,2333828,0,0
2015-10-19,1245,1247.474976,1227.925049,1244.375,1066.033936,3130642,0,0
2015-10-20,1248.125,1265,1247.800049,1263.375,1082.310913,2695084,0,0
2015-10-21,1267.5,1271,1261.125,1265,1088.441772,1929688,5.5,0
2015-10-23,1274,1274,1263.650024,1268.574951,1093.895508,2335398,2.75,0
2015-10-26,1274.5,1274.5,1257.550049,1268.275024,1093.636841,1414630,0,0
2015-10-27,1265.025024,1272.449951,1260.175049,1265.550049,1091.286987,1530420,0,0
2015-10-28,1255.025024,1266.775024,1255.025024,1264.550049,1090.425049,1255342,0,0
2015-10-29,1266.775024,1267.699951,1245.025024,1247.675049,1075.873291,3130316,0,0
2015-10-30,1250,1255.949951,1242.5,1247.599976,1075.80896,1516696,0,0
2015-11-02,1250,1261.400024,1243.775024,1258.675049,1085.359009,1319294,0,0
2015-11-03,1264,1273.900024,1259.25,1271.724976,1096.611816,1364906,0,0
2015-11-04,1272.5,1273.599976,1260,1266.900024,1092.451172,991434,0,0
2015-11-05,1265.400024,1267.474976,1240,1241.324951,1070.397705,1596098,0,0
2015-11-06,1246,1259.125,1241.724976,1252.875,1080.357422,908024,0,0
2015-11-09,1247.5,1251.375,1234.300049,1235.675049,1065.526001,2021556,0,0
2015-11-10,1236.474976,1238.5,1225,1229.074951,1059.834351,1361920,0,0
2015-11-13,1219.025024,1219.025024,1193.275024,1198.699951,1033.641968,2743232,0,0
2015-11-16,1195,1195,1178,1187.300049,1023.812256,2043528,0,0
2015-11-17,1190.25,1199.224976,1187.5,1195.275024,1030.688965,1985028,0,0
2015-11-18,1194.449951,1194.449951,1173,1175.724976,1013.830811,1520352,0,0
2015-11-19,1182.675049,1190.800049,1176,1181.275024,1018.61615,1866906,0,0
2015-11-20,1183.25,1211.775024,1180.974976,1199.175049,1034.051636,2012126,0,0
2015-11-23,1202.650024,1206.699951,1191.125,1195.525024,1030.904419,1088082,0,0
2015-11-24,1190.025024,1196.224976,1182.75,1183.974976,1020.944702,998640,0,0
2015-11-26,1188.949951,1191.199951,1168.925049,1172.775024,1011.286926,2915292,0,0
2015-11-27,1174,1179.724976,1166.25,1176.675049,1014.650024,1737206,0,0
2015-11-30,1182.5,1195.625,1175.074951,1186.775024,1023.359253,4100048,0,0
2015-12-01,1181.449951,1189.025024,1178.525024,1180.949951,1018.336182,1721994,0,0
2015-12-02,1189,1189.050049,1173.25,1182.599976,1019.759094,1640296,0,0
2015-12-03,1180,1186.5,1173.5,1175.375,1013.528931,2283358,0,0
2015-12-04,1170,1173.650024,1160.550049,1164.199951,1003.892517,1246092,0,0
2015-12-07,1166.099976,1171.949951,1157.625,1159.900024,1000.184509,1382604,0,0
2015-12-08,1159.699951,1174.5,1158.650024,1164.5,1004.151306,1139964,0,0
2015-12-09,1168.949951,1186.400024,1160,1183.824951,1020.815186,5282806,0,0
2015-12-10,1184.5,1195.599976,1176,1192.275024,1028.102173,1723988,0,0
2015-12-11,1191.5,1195.974976,1181.625,1193,1028.726929,1652378,0,0
2015-12-14,1167.599976,1193.5,1165.300049,1189.224976,1025.471436,2718532,0,0
2015-12-15,1189.224976,1192.5,1181.525024,1187.925049,1024.351196,1135868,0,0
2015-12-16,1192,1207.25,1192,1204.199951,1038.384399,1435934,0,0
2015-12-17,1207.5,1222.5,1196.675049,1219.875,1051.901245,1618844,0,0
2015-12-18,1210,1217.099976,1200.324951,1208.400024,1042.006348,3024970,0,0
2015-12-21,1209.974976,1225,1203.425049,1223.199951,1054.768799,1610104,0,0
2015-12-22,1220,1220,1200,1202.525024,1036.940918,1560858,0,0
2015-12-23,1207.5,1217.5,1205.275024,1212.900024,1045.886963,849834,0,0
2015-12-24,1210.5,1219.099976,1202,1217.125,1049.530029,843160,0,0
2015-12-28,1214,1233.199951,1210.099976,1231.349976,1061.796387,3704198,0,0
2015-12-29,1229.175049,1232.650024,1222.875,1227.900024,1058.821411,1708524,0,0
2015-12-30,1226.525024,1229.5,1206.150024,1209.150024,1042.65332,1605762,0,0
2015-12-31,1207.875,1224.25,1203.75,1218.425049,1050.651245,1240318,0,0
2016-01-01,1219.5,1219.5,1206.125,1208.199951,1041.834106,712262,0,0
2016-01-04,1205.074951,1207,1183.025024,1184.800049,1021.656128,1870184,0,0
2016-01-05,1192.5,1193.300049,1170.5,1174.474976,1012.752686,2678020,0,0
2016-01-06,1175.099976,1193.074951,1175.099976,1190.800049,1026.830078,2653228,0,0
2016-01-07,1185,1191.449951,1180,1185.625,1022.367737,3199580,0,0
2016-01-08,1192.5,1203.675049,1186.25,1198.800049,1033.728638,1907544,0,0
2016-01-11,1191.25,1192,1174.425049,1181.175049,1018.530212,2930228,0,0
2016-01-12,1181.349976,1182.5,1150.800049,1163.525024,1003.310669,3482594,0,0
2016-01-13,1158.5,1163.5,1127.550049,1139.599976,982.6798706,4746092,0,0
2016-01-14,1136.5,1149.449951,1125,1139.400024,982.5073853,2742052,0,0
2016-01-15,1144.425049,1145.849976,1127.5,1130.550049,974.8763428,3269408,0,0
2016-01-18,1131,1145.949951,1130,1138.824951,982.0116577,2213922,0,0
2016-01-19,1138.5,1150,1134.150024,1139.650024,982.7232666,967910,0,0
2016-01-20,1136.900024,1142.5,1121.5,1140.050049,983.0679932,1615954,0,0
2016-01-21,1142.5,1144.949951,1122.875,1127.25,974.3811035,2675536,2.75,0
2016-01-22,1136.5,1151.025024,1130,1147.875,992.2088013,1343178,0,0
2016-01-25,1150.949951,1169.5,1145.75,1152.324951,996.055481,1397560,0,0
2016-01-27,1151,1164.974976,1140.949951,1159.875,1002.581909,1626986,0,0
